Hions_Offset = 0.1155758345125# Time [h]	Butyric -	Propionic -	Carbondioxide -	Valeric -	Acetic -	Nitrogen -	Water -	Hions -
30	1.1491556865795e-14	1.3931574576523e-13	3.995677625469e-09	1.5447851853783e-15	1.3710588137281e-08	-0.00012212546071308	8.6614806571703e-14	0.11545372675845
30.2	4.6310760296036e-13	2.0447418346199e-12	4.0010134168072e-09	7.2232393553346e-14	1.3720497690234e-08	-0.00012210495067143	8.6614791164386e-14	0.11545374728617
30.48	1.3098565488169e-13	8.3409725171e-13	3.981137276423e-09	1.9447994846013e-14	1.3714406755756e-08	-0.00012207625828369	8.6614769650542e-14	0.11545377595099
30.872	2.3427837335504e-14	2.4158485056402e-13	3.9878757431963e-09	3.250684016301e-15	1.3712254764084e-08	-0.00012203907550662	8.6614741741695e-14	0.11545381313764
31	1.2782385585452e-14	1.5678845531013e-13	3.9926387324426e-09	1.7306092820743e-15	1.3712209540098e-08	-0.0001220272093876	8.6614732832578e-14	0.11545382500838
31.2	4.1190146005752e-13	1.8539258722069e-12	3.9979312501707e-09	6.45355229102e-14	1.3719573561833e-08	-0.00012200705597304	8.6614717695217e-14	0.11545384517661
31.48	1.166534044534e-13	7.5665231882211e-13	3.9780538441276e-09	1.7399104451162e-14	1.3714924582571e-08	-0.00012197885538802	8.6614696549375e-14	0.11545387335123
31.872	2.0901469286921e-14	2.1936148413867e-13	3.9847694674768e-09	2.9136110364528e-15	1.37135094033e-08	-0.00012194192710892	8.6614668830946e-14	0.11545391028416
32	1.1411346714837e-14	1.4242138154154e-13	3.9895248553649e-09	1.5521973052625e-15	1.3713568522791e-08	-0.00012193009503466	8.6614659947304e-14	0.11545392212096
32.2	3.8929055864996e-13	1.7667821424158e-12	3.99479083268e-09	6.1223448020896e-14	1.3719947151245e-08	-0.0001219100745991	8.6614644910636e-14	0.1154539421551
32.48	1.1039281000618e-13	7.2166887178279e-13	3.9749350721844e-09	1.6528402866549e-14	1.3715973970207e-08	-0.00012188202870252	8.661462388036e-14	0.1154539701758
32.872	1.9814922343895e-14	2.0946648433855e-13	3.9816448628976e-09	2.7729462368286e-15	1.3714896706853e-08	-0.00012184512990255	8.6614596183803e-14	0.11545400707962
33	1.0825133038035e-14	1.3605807073579e-13	3.9863959573251e-09	1.4782516251863e-15	1.3715002789547e-08	-0.0001218332894759	8.6614587293867e-14	0.11545401892482
33.2	3.5703176781981e-13	1.6327401463424e-12	3.991636330127e-09	5.6312929527356e-14	1.3719979626373e-08	-0.00012181340334768	8.6614572359279e-14	0.11545403882306
33.48	1.0137600718369e-13	6.6745056623e-13	3.9718017488771e-09	1.5223167954074e-14	1.3716858187117e-08	-0.00012178553578462	8.6614551462165e-14	0.1154540666664
